ln(alpha),alpha,ln(Beta),Beta,-2 ln(Likelihood)
-1.018638372,0.361086271,1.422083257,4.145748111,-29.3460066
-0.694407913,0.499370031,2.430502679,11.36459338,-16.27750066
-1.244729821,0.288018714,0.855772935,2.353192543,-36.74064602
-1.09386885,0.334918235,1.118890255,3.061454883,-22.18302726
-0.808102953,0.445702784,2.962318089,19.34275805,-29.92763588
-0.640470504,0.527044389,1.258281967,3.519369898,-19.46249108
-1.055912207,0.347874949,2.074271291,7.95874474,-16.29156797
-1.222191002,0.294584025,1.683636162,5.385101513,-20.6478328
-0.895163685,0.408540721,1.87300091,6.507796437,-14.62014788
-0.155691627,0.855823062,2.960779557,19.31302149,-13.3700307
-0.905784666,0.404224579,2.596329239,13.41440647,-18.46751148
-1.392853775,0.248365513,0.778665352,2.178562711,-18.4431578
-1.30122768,0.272197417,1.820370379,6.174144797,-34.95493999
-1.080389097,0.339463416,0.994893119,2.704435274,-30.37762589
-0.881511858,0.414156292,2.473341968,11.86202319,-29.34638626
-1.432147917,0.238795458,0.392566907,1.480776937,-43.76514467
-1.057483671,0.347328705,1.490144206,4.43773542,-16.15676157
-1.077071502,0.340591488,1.585520943,4.881833874,-14.89802294
-1.326723257,0.265345307,0.650013772,1.915567211,-27.74263981
-1.335388664,0.263055915,0.791770285,2.207300521,-35.07395769
-0.91600656,0.400113685,1.957094804,7.078732061,-19.94667695
-1.021781127,0.359953247,2.026000926,7.583697867,-23.6067413
-1.689998873,0.184519732,-0.041045852,0.959785121,-33.31583391
-0.756325717,0.469387926,2.150642198,8.590373345,-26.03099441
-1.319806845,0.267186906,0.657099261,1.929188139,-23.26302619
-1.074025712,0.34163044,1.152197291,3.165140009,-26.08794244
-1.641771632,0.193636685,-0.035206014,0.965406509,-31.43348444
-0.719139165,0.48717145,2.520867748,12.43938623,-21.02550711
-1.445357818,0.235661737,0.507646148,1.661375955,-38.58217813
-1.11808803,0.326904229,1.626274016,5.084893147,-17.02877578
-0.881559713,0.414136474,1.745717855,5.730013319,-24.42899296
-1.341720543,0.261395539,0.922088123,2.514535572,-27.24360597
-0.955630913,0.384569438,1.878625658,6.544504291,-15.75669586
-1.137903107,0.320490352,2.048316744,7.75483674,-19.76199862
-0.848181748,0.428192787,2.408923333,11.12198002,-14.97816164
-0.881211075,0.414280883,2.025496356,7.579872323,-12.98948935
-0.84945755,0.427646846,2.095097901,8.126236499,-17.11350715
-1.10832677,0.330110851,2.135825959,8.464034569,-35.03370759
-1.674750174,0.18735498,-0.688964112,0.502095915,-43.82164405
-1.456546576,0.233039671,-0.127085384,0.880658475,-23.97743887
-1.766383689,0.170950081,0.212024858,1.236178614,-35.57189352
-1.396810239,0.247384805,0.639323125,1.895197633,-23.39595698
-1.213295016,0.297216332,1.11956529,3.063522169,-37.88645873
-1.134775575,0.321494265,1.291720451,3.639041965,-23.04029566
-1.169768272,0.31043887,1.061331409,2.890216488,-16.98980833
-0.930157006,0.394491768,1.939794089,6.957318236,-20.00220088
-1.117108904,0.327224466,1.494283376,4.45614203,-15.52900263
-0.975206223,0.377114576,1.974823241,7.205345934,-16.96091158
-0.831070766,0.435582629,1.854629704,6.389331866,-10.12887631
-1.246802033,0.287422496,1.168807229,3.218151829,-19.62913593
-0.830260765,0.435935595,2.283773287,9.813640318,-18.73964911
-1.143222244,0.318790146,1.114180437,3.047069888,-24.51872114
-1.484098135,0.226706707,0.228091726,1.256200547,-31.88681373
-0.857075754,0.424401323,1.519368281,4.569337744,-21.94280541
-1.354503066,0.258075509,0.886914607,2.427627899,-32.98694616
-1.06795099,0.343712066,1.601026841,4.958121015,-27.58947608
-1.59146992,0.203626078,-0.210999101,0.809774795,-37.41675426
-1.030759517,0.356735911,1.253844068,3.503785895,-11.78331632
-0.495494927,0.609269289,3.257786207,25.99193264,-7.306805473
-1.082348466,0.338798933,1.275804673,3.581582253,-26.75056239
-0.771424787,0.462353843,1.558519289,4.751780022,-25.81134993
-1.552959905,0.211620669,0.510727676,1.666503428,-31.02579721
-1.333162115,0.263642275,0.349345483,1.418139049,-40.03709725
-1.142657366,0.318970274,1.127036193,3.086495156,-37.41542346
-1.179511569,0.30742886,1.489531109,4.435015494,-27.33745098
-1.240331209,0.289288387,0.72775884,2.070435228,-33.82214371
-1.098109882,0.333500844,1.688424806,5.410950693,-21.49864874
-0.709677028,0.491803011,1.24515063,3.473457967,-17.86335615
-1.167744431,0.311067786,1.830884672,6.239404045,-21.26714978
-0.47641723,0.621004327,2.136179283,8.467025637,-29.80057537
-0.786852172,0.455275671,1.94285705,6.978660898,-27.36703222
-0.501255732,0.605769498,2.087865477,8.067676129,-15.25435244
-1.445735175,0.235572826,0.042480692,1.04339591,-23.31981462
-0.894240986,0.408917855,2.004539473,7.42267477,-17.53769468
-0.963937431,0.381388236,2.011009643,7.47085644,-19.46276423
-1.280207407,0.27797964,1.055282675,2.872787104,-26.58712678
-0.934816308,0.392657987,1.337624041,3.809980384,-19.14595707
-0.922538133,0.397508829,2.396820021,10.98817859,-18.60656884
-1.125544943,0.324475598,0.585146234,1.795253494,-21.9056994
-0.577254848,0.561437484,2.235196036,9.348314279,-16.33348461
-1.134430975,0.321605071,1.442600848,4.231687495,-21.73944256
-1.202847625,0.300337744,0.67275999,1.959638446,-20.35953306
-1.361621786,0.256244866,1.00633231,2.735549447,-26.28509267
-0.751650614,0.471587501,1.030078358,2.801285329,-18.53806094
-1.270537964,0.280680585,0.224188484,1.251306848,-18.16192465
-1.390203569,0.249024606,1.099165177,3.001659124,-30.58038323
-1.213780385,0.297072107,0.957645171,2.60555361,-22.86366415
-0.944021485,0.389060086,0.569603309,1.767565735,-22.31318065
-0.960896516,0.38254977,1.72267711,5.59949889,-12.97217512
-1.378829811,0.25187312,0.522529238,1.686287283,-20.94448843
-1.510214085,0.220862689,0.33504807,1.398007586,-31.79819946
-1.128358298,0.323564016,1.473036932,4.36246355,-27.58766648
-0.834058493,0.43428317,1.569670588,4.805065085,-21.45625604
-0.021799753,0.978436144,3.444005302,31.31212183,-11.62410074
-1.081461285,0.339099642,2.03585667,7.658810391,-18.68378794
-1.352866013,0.258498338,0.730778521,2.076696731,-27.21389649
-1.306707384,0.270709934,0.418946616,1.52035919,-32.39012817
-1.295818055,0.273673892,0.451228557,1.570240131,-26.06980313
-1.444869438,0.235776858,0.343313217,1.409610206,-26.94040015
-0.765535517,0.465084804,1.846623734,6.33838329,-18.16722948
-1.101022788,0.332530801,1.80774988,6.096713651,-27.24805236
-0.32703658,0.721057366,2.821931805,16.8092916,-14.03822117
-1.255395153,0.284963222,0.701642587,2.017063189,-21.45176768
-1.237840786,0.290009736,1.33792306,3.811119814,-28.41947006
-1.16407571,0.312211102,0.914841034,2.496378381,-27.27218694
-0.8199131,0.44046993,2.172034647,8.7761222,-15.17871396
-0.694074373,0.499536618,2.138367727,8.485575545,-17.43910648
-1.065270262,0.344634701,1.16356796,3.20133516,-22.89088401
-1.127352702,0.323889555,2.087710072,8.066422475,-23.51278459
-1.127613235,0.323805182,1.329103849,3.777656518,-25.7437806
-1.266067934,0.281938044,1.424406336,4.155390204,-23.05282721
-1.408149578,0.24459547,0.609900701,1.840248655,-26.94406846
-1.628501934,0.19622331,0.13362739,1.142966859,-45.4894769
-0.823729952,0.438791926,2.17689984,8.81892376,-15.914715
-0.967233792,0.380133112,1.412476318,4.106110861,-17.02976201
-1.053047997,0.348872764,1.50516575,4.504900255,-28.25201018
-0.740997839,0.47663807,2.053913297,7.798358769,-21.2978642
-1.43155606,0.238936833,0.10154609,1.106880933,-30.16194989
-1.453354443,0.233784754,0.628256189,1.874339234,-47.7606258
-1.291805877,0.274774127,1.364779233,3.914858686,-24.01580503
-1.100461848,0.332717383,0.942049852,2.565234383,-20.28776409
-1.139819376,0.319876794,0.813570476,2.255948433,-24.99253283
-1.104726713,0.33130141,0.941479668,2.563772145,-19.67352468
-0.884496553,0.412922006,1.888718908,6.61089409,-23.19337528
-0.97318182,0.377878781,0.678398696,1.970719483,-21.22400747
-0.991767208,0.370920618,1.496350321,4.465362157,-25.17136408
-1.456593999,0.23302862,1.067898603,2.909259563,-34.69222456
-0.941256714,0.390137236,2.047457031,7.74817267,-26.0599661
-1.268763106,0.281179196,1.109968016,3.034261346,-30.121994
-1.251247435,0.286147624,0.843910122,2.325441985,-29.50432803
-1.059427001,0.346654386,1.497254859,4.469403072,-22.46830357
-1.317856863,0.267708424,1.614119649,5.023463564,-28.2806029
-0.44470391,0.641014046,2.894322032,18.07124555,-23.10558269
-1.31780392,0.267722597,0.975207872,2.651718373,-20.83534319
-0.69542012,0.498864821,2.121871453,8.346743421,-20.46767078
-1.058884478,0.346842505,1.471522308,4.35586106,-12.38555639
-1.480592788,0.227502787,0.244612844,1.27712677,-24.85902818
-1.023102,0.359478108,1.877890337,6.539693748,-26.16486369
-0.77169872,0.462227206,1.2582076,3.519108182,-20.4053556
-1.251876232,0.285967751,0.723754047,2.062160144,-28.53824923
-1.316097412,0.268179858,1.00279435,2.725888281,-31.62140451
-1.435321366,0.238038854,1.001289192,2.721788475,-31.49677594
-0.721144954,0.486195266,2.232730103,9.325290361,-9.60714369
-1.05802714,0.347139994,1.051344357,2.861495404,-23.74883722
-1.025688742,0.358549432,1.437318852,4.209394664,-22.79187664
-0.843884294,0.430036885,2.565678162,13.00947791,-19.69535777
-1.006387919,0.365536947,1.444086262,4.237977971,-13.77675636
-1.226439609,0.293335108,0.9139412,2.494133065,-18.98128885
-0.795135154,0.451520206,2.525131862,12.49254245,-16.64593735
-1.485649475,0.226355281,-0.060447317,0.94134336,-42.88384337
-0.813501581,0.443303084,1.886010226,6.593011512,-22.77671802
-1.391383705,0.248730896,0.944867261,2.572471889,-24.68208534
-0.984558573,0.37360411,1.788257174,5.979022986,-26.2454435
-1.161694585,0.312955402,1.21851181,3.382150705,-22.60743866
-0.77185777,0.462153695,1.853491281,6.382062242,-9.341374864
-0.972268985,0.37822388,2.283624638,9.81218164,-21.96348167
-0.647723414,0.523235613,2.52518642,12.49322404,-16.527396
-1.104141079,0.331495489,1.367978061,3.927401695,-29.22433874
-1.189711219,0.30430913,1.606420514,4.984935746,-23.97289323
-1.238163945,0.289916031,1.04195483,2.834753062,-22.05515137
-1.33127015,0.264141549,1.256791409,3.514127979,-30.1379606
-1.338689034,0.262189164,0.18301951,1.200837836,-32.5528333
-1.292046354,0.274708058,1.350994598,3.861264029,-28.49124249
-1.379479165,0.251709618,0.377252419,1.458272358,-25.51461026
-1.185117084,0.305710384,1.011214746,2.74893825,-24.60377895
-1.503548055,0.222339885,0.17844439,1.195356407,-25.15686834
-0.66777047,0.51285072,1.203569321,3.331988661,-19.35649564
-1.535019037,0.21545159,0.090778215,1.095026118,-36.24423255
-1.221137073,0.294894659,0.798104535,2.22132649,-31.81426758
-1.573506641,0.20731692,-0.442877763,0.642185701,-29.44075733
-1.33666002,0.26272169,1.104172236,3.016726296,-24.8883351
-0.842691985,0.430549928,1.674966422,5.338615888,-13.76088799
-1.325142893,0.265764981,0.391504611,1.479204749,-24.74895878
-0.797184044,0.450596038,2.519942035,12.42787626,-11.5393736
-0.918238589,0.399221616,1.955944942,7.070597172,-24.66299589
-0.627565975,0.533889722,2.567259339,13.03006447,-31.06540002
-0.066867106,0.935319491,3.235344509,25.41512601,-17.97111565
-0.084473207,0.918996278,3.492332183,32.86249976,-9.613856844
-1.159287741,0.313709544,1.541703955,4.672545299,-25.68450258
-0.165501407,0.84746867,3.813627219,45.31450675,-6.93221274
-1.124059406,0.324957977,0.586793737,1.798213616,-36.71404208
-1.196073835,0.302379075,0.566355389,1.761834136,-20.2989985
-1.040035681,0.35344207,0.502789229,1.653326352,-16.84579723
-0.695609906,0.498770152,3.015223459,20.39364758,-14.42344205
-1.076497556,0.340787025,0.997397472,2.711216621,-15.7700231
-1.023764272,0.359240114,1.548453242,4.704188311,-16.07149559
-0.961539962,0.382303699,1.427485592,4.168205437,-31.18429383
-1.260256604,0.283581249,1.583088109,4.869971618,-22.5959391
-1.303364847,0.271616306,1.166614887,3.21110427,-16.51899747
-1.231962962,0.291719381,1.212506414,3.361900416,-19.71980352
-0.84221248,0.430756428,1.395997058,4.038999683,-13.7193347
-0.937863527,0.391463293,1.313768102,3.720165298,-14.5420129
-0.693505805,0.49982072,2.716581899,15.12852295,-15.97779585
-1.006578394,0.365467328,0.878554581,2.407417462,-25.62164037
-0.421993413,0.655738358,2.516657328,12.3871213,-15.61441567
-1.199814716,0.301250024,0.520701363,1.683207775,-37.11534012
-0.935091629,0.392549895,1.045237213,2.844073096,-19.79362732
-0.776585037,0.459974127,2.395248263,10.97092139,-18.57179443
-0.956944543,0.384064588,1.593557596,4.921225554,-26.92302749
-0.936411524,0.392032112,1.619553165,5.050832922,-30.42989465
-0.972357969,0.378190225,1.694351141,5.443113006,-28.33006425
-1.444174215,0.235940832,0.202429399,1.22437364,-34.76074772
-1.278972291,0.278323189,0.639712671,1.895936044,-27.49342731
-1.310581634,0.269663166,0.998972324,2.71548975,-30.53618947
-1.346314137,0.260197548,0.757128332,2.13214461,-16.13049586
-0.728626333,0.482571428,2.381283735,10.8187824,-22.87656134
-0.899260404,0.406870468,1.420168925,4.137819363,-27.55484077
-1.273701419,0.279794068,0.646232429,1.90833747,-28.810095
-1.241749972,0.288878246,0.900984823,2.462026578,-21.04532673
-1.550501831,0.212141488,0.189529526,1.208680811,-31.80525487
-0.814374118,0.442916454,2.030041922,7.614405563,-19.65646054
-1.266502733,0.281815484,0.228319167,1.25648629,-22.91018214
-0.990815712,0.371273715,1.482482004,4.403862531,-21.10269199
-0.949886644,0.386784865,2.027276631,7.593378602,-30.14015332
-0.961036576,0.382496194,2.152032055,8.602321037,-12.68759363
-1.469956918,0.229935391,-0.449489973,0.637953442,-25.91858131
-0.89054465,0.41043215,1.725027828,5.612677215,-28.50295014
-0.924356914,0.396786505,1.785768207,5.964159898,-13.87462188
-0.505534005,0.603183386,2.217407135,9.183488424,-21.053354
-0.977250004,0.376344623,1.388284515,4.007968544,-17.91318256
-1.200297321,0.301104674,1.581604853,4.862753559,-18.89047134
-1.085312819,0.3377961,0.81220123,2.252861598,-23.89799043
-1.451826281,0.234142288,0.6264072,1.870876803,-25.22093093
-0.647298599,0.523457938,1.52085339,4.576128753,-29.74397536
-1.072981022,0.341987524,1.176107287,3.241730485,-24.3229179
0.354676614,1.425719521,4.255522577,70.49364591,-10.18638117
-1.043853999,0.35209509,1.39225305,4.023905908,-24.4501683
-0.957191015,0.383969938,1.589130984,4.899489341,-19.03411263
-1.675798848,0.187158609,0.163991023,1.178203738,-32.25784179
-1.160344567,0.313378182,0.941027576,2.562613346,-24.51422402
-0.979302926,0.37557281,2.103670456,8.196198557,-24.67364915
-0.724337532,0.484645525,2.355866479,10.54726389,-23.44288307
-0.981746129,0.374656329,1.97163578,7.182415737,-20.67735431
-1.484515878,0.226612022,0.381884237,1.465042477,-20.94746633
-0.906336194,0.4040017,1.846143451,6.3353398,-17.51671496
-1.121098075,0.325921712,1.488178416,4.429020334,-28.39792826
-1.154689999,0.31515522,1.546740148,4.696136494,-20.99241473
-1.479714823,0.227702615,0.394185148,1.48317513,-30.12383398
-0.590868525,0.553846047,2.638364303,13.99030099,-19.90759647
-0.901459774,0.405976593,1.849625093,6.357435632,-24.89516171
-0.714027288,0.489668186,1.394503849,4.032973114,-9.591028333
-0.969819257,0.379151561,0.52643236,1.692881929,-33.88199613
-0.151025154,0.85982607,2.968668275,19.46597899,-6.826134342
-1.128838164,0.323408786,1.632447317,5.116380812,-16.34736847
-1.314301514,0.268661914,0.532486327,1.703161666,-34.10019901
-1.25684915,0.284549187,0.8482065,2.335454457,-32.61242911
-0.657665748,0.518059205,1.94980942,7.027348184,-31.05904376
-0.960437171,0.382725533,1.142708363,3.135248268,-28.47455153
-1.318270284,0.26759777,1.273003577,3.571563936,-32.84367495
-1.069422131,0.343206789,1.749322548,5.75070553,-13.2397682
-1.364548243,0.255496072,0.56245098,1.754968625,-23.43690202
-1.181316332,0.306874524,1.173631124,3.233713362,-32.19637833
-0.709365351,0.491956318,1.826440254,6.211735057,-15.16815583
-1.484817029,0.226543788,0.834004349,2.302520399,-32.40504395
-1.120400793,0.32614905,1.188193513,3.281148499,-21.81774347
-1.272866187,0.280027858,1.426765849,4.165206479,-30.27197765
-1.28892424,0.275567068,0.769004524,2.157617329,-22.4452085
-0.772561395,0.461828627,2.118757112,8.320789253,-37.21242262
-1.102330312,0.332096293,1.654672507,5.231366407,-18.66218045
-1.253868087,0.285398712,0.980801749,2.666593323,-37.23886627
-1.45990211,0.232259009,0.455814989,1.577458471,-40.45545767
-0.717885233,0.487782713,1.665565599,5.288663669,-35.77273359
-0.803534454,0.447743635,2.198979982,9.015812518,-13.25415683
-1.485119289,0.226475323,0.386659755,1.472055546,-29.11923889
-0.87709618,0.415989117,2.669096041,14.42692195,-18.62491679
-0.874919692,0.416895499,1.454632864,4.282910767,-34.55778353
-0.767346442,0.464243332,1.564701324,4.78124668,-27.53539844
-2.047472046,0.129060751,-0.832198252,0.435091793,-42.46222108
-0.616923531,0.539601955,2.578401446,13.17605867,-35.59054904
-1.289453414,0.275421283,0.29957007,1.349278588,-16.65934184
-1.541625462,0.214032916,-0.759719938,0.467797421,-34.90824236
-1.138456269,0.320313118,1.130429911,3.096987644,-22.60621569
-1.309829548,0.269866052,0.538301871,1.713095333,-23.87245177
-0.494117786,0.610108916,2.668381026,14.41661018,-5.918208994
-1.112353683,0.328784196,1.937205912,6.939334747,-23.51626299
-1.16596399,0.311622117,0.618672416,1.856461796,-19.0345677
-0.745107737,0.474683156,2.310948693,10.08398672,-21.91532498
-0.739038753,0.47757276,2.193835565,8.969550514,-19.89718304
-0.449717912,0.637808044,3.170024194,23.80806035,-18.96220219
-0.13460304,0.874062811,3.1319445,22.91850126,-14.36702425
-1.369866462,0.254140895,-0.041668441,0.959187755,-17.82680089
-1.373095503,0.253321587,0.685608644,1.984979614,-18.9658813
-0.781844267,0.457561367,1.38147653,3.980775024,-17.84153139
-1.480737744,0.227469812,0.829067179,2.291180483,-35.11842363
-1.483616773,0.226815862,0.691880738,1.997468718,-35.0976845
-1.698511303,0.182955687,0.554954516,1.741861756,-32.14602845
